# Catalogo delle compagnie: da designatore ICAO a nome dell'operatore.
#
#   codice[/codice],forma breve,nome completo
#
# Questo file NON e' tuo: viene rifatto a ogni aggiornamento
# e le modifiche andrebbero perse. Le tue correzioni vanno in
# compagnie.csv, che vince sempre su questo.
#
# Fonte: vradarserver/standing-data (CC0, pubblico dominio).
# 5904 voci.
NAR,Air Continental,Air Continental Inc
NAS,Nasair,Nasair
NAT,North Atlantic Air,North Atlantic Air Inc
NAU,Danaus Lineas,Danaus Lineas Aereas
NAV,Nav Flight Planning,Nav Flight Planning
NAY,Navegación Servicio,Navegación Servicios Aéreos Canarios S.A.
NAZ,Servicios Aéreos,Servicios Aéreos del Nazas S.A. de C.V.
NBE,Novosibirsk Aviaent,Novosibirsk Aviaenterprise
NBK,Albarka Air,Albarka Air
NBL,Nobil Air,Nobil Air
NBN,North British,North British Airlines
NBR,Haughey Air,Haughey Air
NBS,Nimbus Aviation,Nimbus Aviation
NBT,Norse Atlantic,Norse Atlantic Airways
NCA,Nippon Cargo,Nippon Cargo Airlines
NCB,North Caribou,North Caribou Flying Service Ltd
NCC,North Coast Air,North Coast Air Services Ltd
NCE,Northcoast Executiv,Northcoast Executive Airlines
NCF,Norfolk County,Norfolk County Flight College
NCG,Nederlandse Kustwac,Nederlandse Kustwacht
NCH,Chanchangi Airlines,Chanchangi Airlines
NCL,ACA-Ancargo Air,ACA-Ancargo Air Sociedade de Transporte de Carga Lda
NCM,Nas Air,Nas Air
NCN,National Airlines,National Airlines
NCO,Natalco Air Lines,Natalco Air Lines
NCP,Capital Airlines,Capital Airlines Limited
NCR,National Airlines,National Airlines
NCS,Simpson Air,Simpson Air Ltd
NCT,NokScoot,NokScoot
NDA,Nordica,Nordica
NDC,FlyNordic,FlyNordic
NDF,Namibian Defence,Namibian Defence Force
NDS,Nordstree (Australi,Nordstree (Australia)
NDU,University of,University of North Dakota
NEA,New England Airline,New England Airlines
NEB,State of Nebraska,State of Nebraska
NEC,Necon Air,Necon Air
NEE,Northeast Airlines,Northeast Airlines
NEF,Nord-Flyg,Nord-Flyg
NEG,Línea Aérea de,Línea Aérea de Fumig Aguas Negras
NEL,Aero Servicios de,Aero Servicios de Nuevo Laredo
NEN,North-East Airlines,North-East Airlines
NEP,My Jet Xpress,My Jet Xpress Airlines
NER,Air Newark,Air Newark
NES,Nordeste Linhas,Nordeste Linhas Aéreas Regionais
NET,Network Aviation,Network Aviation Services
NEX,Northern Executive,Northern Executive Aviation
NEZ,New England Air,New England Air Express
NFA,North Flying,North Flying
NFC,North Atlantic,North Atlantic Cargo
NFF,Aircraft Support,Aircraft Support and Services
NFL,Northaire Freight,Northaire Freight Lines
NFS,Afrique CArgo,Afrique CArgo Service Senegal
NFT,Nefteyugansk,Nefteyugansk Aviation Division
NGA,Nigeria Airways,Nigeria Airways
NGB,Nordic Global,Nordic Global Airlines
NGC,Angoservice,Angoservice
NGE,Angel Airlines,Angel Airlines
NGF,Angel Flight,Angel Flight America
NGK,Oriental Air Bridge,Oriental Air Bridge
NGL,Max Air,Max Air
NGN,LEAV Aviation,LEAV Aviation
NGO,Air-Angol,Air-Angol
NGP,Air Nigeria,Air Nigeria
NGR,Nigerian Air Force,Nigerian Air Force
NGT,Armenia Aircompany,Armenia Aircompany
NGV,Angoavia,Angoavia
NGX,Nigerian Global,Nigerian Global
NHG,NHT Linhas Aéreas,NHT Linhas Aéreas
NHK,Federal Aviation,Federal Aviation Administration
NHL,Northumbria Helicop,Northumbria Helicopters
NHR,Nuevo Horizonte,Nuevo Horizonte Internacional
NHT,New Heights 291,New Heights 291
NHX,NHV Helicopters,NHV Helicopters
NHZ,NHV Helicopters,NHV Helicopters
NIA,Nile Air,Nile Air
NIC,Northern Illinois,Northern Illinois Commuter
NID,Aeroni,Aeroni
NIE,Aeroejecutiva Nieto,Aeroejecutiva Nieto
NIG,Aero Contractors,Aero Contractors
NIN,Nurman Avia Indopur,Nurman Avia Indopura
NIR,Norsk Flytjeneste,Norsk Flytjeneste
NIS,Nicaragüense de,Nicaragüense de Aviación
NIT,Midwest Aviation,Midwest Aviation
NJA,New Japan Aviation,New Japan Aviation
NJC,Nashville Jet,Nashville Jet Charters
NJE,NetJets Europe,NetJets Europe
NJM,Northern Jet,Northern Jet Management
NJS,National Jet,National Jet Systems
NJU,Netjets UK,Netjets UK
NKF,Barents AirLink,Barents AirLink
NKL,Nakheel Aviation,Nakheel Aviation
NKV,Nikolaev-Air,Nikolaev-Air
NKY,Aeromonkey,Aeromonkey
NKZ,Aerokuzbass,Aerokuzbass
NLA,Neiltown Air,Neiltown Air
NLC,Nelair Charters,Nelair Charters
NLG,NEL Cargo,NEL Cargo
NLK,Elbrus-Avia Air,Elbrus-Avia Air Enterprise
NLL,Northafrican Air,Northafrican Air Transport
NLS,Nationale Luchtvaar,Nationale Luchtvaartschool
NLT,Newfoundland,Newfoundland Labrador Air Transport
NLV,New Livingston,New Livingston S.p.A
NLW,Nile Wings Aviation,Nile Wings Aviation Services
NLY,Niki,Niki
NMA,Nesma Airlines,Nesma Airlines
NMD,Nomad Aviation,Nomad Aviation
NMG,Tian Jiao Airlines,Tian Jiao Airlines
NMI,Pacific Wings,Pacific Wings
NML,Gambia New Millenni,Gambia New Millennium Air
NOA,Norontair,Norontair
NOC,Norcopter,Norcopter
NOF,Fonnafly,Fonnafly
NOH,No. 32 (The Royal),No. 32 (The Royal) Squadron
NOJ,NovaJet,NovaJet
NOK,Nok Air,Nok Air
NOL,National Overseas,National Overseas Airlines Company
NON,Servicios Aéreos,Servicios Aéreos Latinoamericanos
NOR,Bristow Norway,Bristow Norway
NOS,Neos,Neos
NOT,Línea Aérea Costa,Línea Aérea Costa Norte
NOV,Nova Airline,Nova Airline
NOW,Royal Norwegian,Royal Norwegian Air Force
NOY,Noy Aviation,Noy Aviation
NOZ,Norwegian Air,Norwegian Air Shuttle
NPC,Western Air Courier,Western Air Couriers
NPG,Supernova Airlines,Supernova Airlines
NPL,Air Nepal Internati,Air Nepal International
NPO,Novosibirsk Aviatio,Novosibirsk Aviation Production Association
NPR,Air Napier,Air Napier
NPT,West Atlantic,West Atlantic
NPX,Northeast Aviation,Northeast Aviation
NRC,North Sea Airways,North Sea Airways
NRD,Nordic Regional,Nordic Regional
NRE,Aviones Are,Aviones Are
NRG,Ross Aviation,Ross Aviation
NRK,Naturelink Charter,Naturelink Charter
NRL,Nolinor Aviation,Nolinor Aviation
NRN,Royal Netherland,Royal Netherland Navy
NRO,Aero Rent JSC,Aero Rent JSC
NRP,Aeronord-Grup,Aeronord-Grup
NRR,Natureair,Natureair
NRT,Norestair,Norestair
NRV,North Vancouver,North Vancouver Airlines
NRW,Polizeifliegerstaff,Polizeifliegerstaffel Nordrhein-Westfalen
NRX,Norse Air Charter,Norse Air Charter
NRZ,Servicios Aéreos,Servicios Aéreos Monarrez
NSA,Nile Safaris,Nile Safaris Aviation
NSC,Societe De Transpor,Societe De Transport Aerien De Mauritanie
NSE,SATENA,SATENA
NSF,Northamptonshire,Northamptonshire School of Flying
NSJ,Nanshan Jet,Nanshan Jet
NSK,Air Intersalonika,Air Intersalonika
NSL,Neric,Neric
NSM,Global Jet Corporat,Global Jet Corporation
NSO,Aerolíneas Sosa,Aerolíneas Sosa
NSP,Samaritan's Purse,Samaritan's Purse
NSR,National Air,National Air Charter
NSS,Northstar Aviation,Northstar Aviation
NSW,Country Connection,Country Connection Airlines
NSZ,Norwegian Air,Norwegian Air Sweden
NTA,Northern Thunderbir,Northern Thunderbird Air
NTB,Binter Cabo Verde,Binter Cabo Verde
NTC,Gibson Aviation,Gibson Aviation
NTD,Aero Norte,Aero Norte
NTE,Interaire,Interaire
NTF,OK Business Aircraf,OK Business Aircraft
NTG,Servicios Integrale,Servicios Integrales De Aviación
NTH,Hokkaido Air System,Hokkaido Air System
NTJ,NextJet,NextJet
NTK,National Air,National Air Traffic Controllers Association
NTL,Air Anatolia,Air Anatolia
NTR,TNT International,TNT International Aviation
NTS,Cirrus Air,Cirrus Air
NTT,Inter Tropic,Inter Tropic Airlines
NTV,Air Inter Ivoire,Air Inter Ivoire
NTW,Nationwide Airlines,Nationwide Airlines
NTX,Northern Jet,Northern Jet Management
NUA,United Nigeria,United Nigeria
NUL,Aeroservicios De,Aeroservicios De Nuevo Leon
NUM,Nomad Aviation,Nomad Aviation
NUN,Nunasi-Central,Nunasi-Central Airlines
NVA,Aeroclub de Albacet,Aeroclub de Albacete
NVC,NAV CANADA,NAV CANADA
NVD,Avion Express,Avion Express
NVG,Novogorod Air,Novogorod Air Enterprise
NVI,Avial NV Aviation,Avial NV Aviation Company
NVJ,Fly International,Fly International Airways
NVK,Nizhnevartovskavia,Nizhnevartovskavia
NVL,Navigator Airlines,Navigator Airlines
NVM,Naviera Mexicana,Naviera Mexicana
NVP,Navegacao Aérea De,Navegacao Aérea De Portugal
NVQ,NOVOAIR,NOVOAIR
NVR,Novair,Novair
NVY,Royal Navy,Royal Navy
NWC,North-West Air,North-West Air Company
NWD,New World Jet,New World Jet Corporation
NWE,Northwest Aero,Northwest Aero Associates
NWG,Airwing,Airwing
NWK,Network Aviation,Network Aviation
NWL,North-Wright,North-Wright Airways
NWN,Northwinds Northern,Northwinds Northern
NWO,Northwood Headquart,Northwood Headquarters (RAF)
NWR,Northwest Regional,Northwest Regional Airlines
NWS,Nordwind,Nordwind
NWT,Northwest Territori,Northwest Territorial Airways
NWW,North West Airlines,North West Airlines
NWZ,Nationwide Airlines,Nationwide Airlines (Zambia)
NXA,Air Next,Air Next
NXF,Nextflight Aviation,Nextflight Aviation
NXS,Nexus Aviation,Nexus Aviation
NXT,National Express,National Express
NYA,Nanyah Aviation,Nanyah Aviation
NYB,Belgian Navy,Belgian Navy
NYH,New York Helicopter,New York Helicopter
NYL,Mid Airlines,Mid Airlines
NYS,Nyasa Express,Nyasa Express
NYT,Yeti Airlines,Yeti Airlines
NYX,NyxAir,NyxAir
NZA,Nayzak Air Transpor,Nayzak Air Transport
NZM,Mount Cook Airlines,Mount Cook Airlines
OAA,Oxley Aviation,Oxley Aviation
OAC,Oriental Airlines,Oriental Airlines
OAD,Orscom Tourist,Orscom Tourist Installations Company
OAE,Omni Air Internatio,Omni Air International
OAL,Olympic Air,Olympic Air
OAN,NATO,NATO
OAO,Arkhangelsk 2,Arkhangelsk 2 Aviation Division
OAP,COAPA AIR,COAPA AIR
OAV,Omni - Aviacao e,Omni - Aviacao e Tecnologia
OAW,Helvetic Airways,Helvetic Airways
OAX,Operational Aviatio,Operational Aviation Services
OBA,Aerobanana,Aerobanana
OBK,Amako Airlines,Amako Airlines
OBS,Orbest,Orbest
OCA,Aserca Airlines,Aserca Airlines
OCE,Heliocean,Heliocean
OCN,Discover Airlines,Discover Airlines
OCO,Ostend Air College,Ostend Air College
OCS,Ocean Sky (UK),Ocean Sky (UK)
ODI,"Jonsson, H Air Taxi","Jonsson, H Air Taxi"
ODM,Pan African Airways,Pan African Airways
ODS,Odessa Airlines,Odessa Airlines
ODY,Odyssey Internation,Odyssey International
OEC,Christophorus,Christophorus Flugrettungsverein
OED,Orion Air Charter,Orion Air Charter
OES,ART Aviation,ART Aviation
OEW,Canarian Airways,Canarian Airways
OEY,Rimbun Air,Rimbun Air
OFA,Helitaxi Ofavi,Helitaxi Ofavi
OFD,Ostfriesischen,Ostfriesischen Flug-Dienst
OFF,Challenge Internati,Challenge International Airlines
OGI,Aerogisa,Aerogisa
OGJ,Bakoji Airlines,Bakoji Airlines Services
OGN,Origin Pacific,Origin Pacific Airways
OHY,Onur Air,Onur Air
OIC,Iwamoto Crane Co,Iwamoto Crane Co Ltd
OIX,Orion-x,Orion-x
OJY,Florida Air,Florida Air
OKA,Okay Airways,Okay Airways
OKJ,Okada Airlines,Okada Airlines
OKL,Oklahoma Department,Oklahoma Department of Public Safety
OKP,Okapi Airways,Okapi Airways
OKS,Slok Air Gambia,Slok Air Gambia
OKT,Soko Aviation,Soko Aviation
OLA,Overland Airways,Overland Airways
OLC,Solar Cargo,Solar Cargo
OLE,Operadora de,Operadora de Lineas Ejecutivas
OLO,Soloflight,Soloflight
OLR,Colaéreos,Colaéreos
OLT,OLT Express Germany,OLT Express Germany
OLV,Aerolíneas Olve,Aerolíneas Olve
OLX,Olimex Aerotaxi,Olimex Aerotaxi
OLY,Olympus Airways,Olympus Airways
OMA,Oman Air,Oman Air
OMD,Nomadic Aviation,Nomadic Aviation
OMF,Omniflys,Omniflys
OMG,Aeromega,Aeromega
OML,Organizacoes Mambra,Organizacoes Mambra
OMR,Minair,Minair
OMS,SalamAir,SalamAir
OMT,CM Airlines,CM Airlines
ONE,Avianca Brasil,Avianca Brasil
ONG,Sonnig,Sonnig SA
ONM,Presidencia de La,Presidencia de La Republica de Guinea Ecuatorial
ONR,Air One Nine,Air One Nine
ONT,Air Ontario,Air Ontario
OOT,Out Of The Blue,Out Of The Blue Air Safaris
OPA,Opal Air,Opal Air
OPC,Krystel Air Charter,Krystel Air Charter
OPR,Operaciones Aviacor,Operaciones Aviacore
OPS,Jet-Ops,Jet-Ops
OPT,Flight Options,Flight Options
OPV,Operadora de,Operadora de Veulos Ejectutivos
ORA,Long Island Airline,Long Island Airlines
ORB,Orenburg Airlines,Orenburg Airlines
ORC,Oriental Air Bridge,Oriental Air Bridge
ORD,Orange Air Services,Orange Air Services
ORE,Orange Aviation,Orange Aviation
ORF,Oman Royal Flight,Oman Royal Flight
ORJ,Orange Air Sierra,Orange Air Sierra Leone
ORK,Orca Air,Orca Air
ORL,On Air,On Air Limited
ORM,Orel State Air,Orel State Air Enterprise
ORN,Orient Airways,Orient Airways
ORO,ClipperJet,ClipperJet
ORP,Aerocorp,Aerocorp
ORR,Operadora Turistica,Operadora Turistica Aurora
ORS,Action Air,Action Air
ORT,Ortac,Ortac
ORX,Orbit Express,Orbit Express Airlines
ORZ,Zorex,Zorex
OSA,Open Sky Aviation,Open Sky Aviation
OSH,Osh Avia,Osh Avia
OSL,Sosoliso Airlines,Sosoliso Airlines
OSN,Aerosan,Aerosan
OSO,Aviapartner Limited,Aviapartner Limited Company
OSS,Servicios Aéreos,Servicios Aéreos Noticiosos
OST,Airline Alania,Airline Alania
OSW,JetAfrica Swaziland,JetAfrica Swaziland
OSY,Open Skies Consulta,Open Skies Consultative Commission
OTA,Organizacion De,Organizacion De Transportes Aéreos
OTC,Air Travel,Air Travel
OTF,Orange2Fly Airlines,Orange2Fly Airlines
OTG,One Two Go Airlines,One Two Go Airlines
OTL,South Airlines,South Airlines
OTM,Onetime Airlines,Onetime Airlines Zambia
OTN,LASTP,LASTP
OTP,Operadora de,Operadora de Transportes Aéreos
OTR,Orient Airlines,Orient Airlines
OTT,OTT Airlines,OTT Airlines
OUL,Air Atonabee,Air Atonabee
OVA,Air Europa Express,Air Europa Express
OVC,Aerovic,Aerovic
OVE,Aeromover,Aeromover
OVI,Aerovías Ejecutivas,Aerovías Ejecutivas
OVV,Orient Air,Orient Air
OWE,Owenair,Owenair
OWL,Miami Valley,Miami Valley Aviation
OXE,Oxaero,Oxaero
OXF,Oxford Aviation,Oxford Aviation Academy
OXO,Million Air,Million Air
OYA,Fly Oya,Fly Oya
OYE,Koda International,Koda International
OYO,Oyonnair,Oyonnair
OZJ,Ozjet Airlines,Ozjet Airlines
OZU,Hozu-Avia,Hozu-Avia
PAA,Pan American World,Pan American World Airways
PAB,Pacific Air Boats,Pacific Air Boats
PAC,Polar Air Cargo,Polar Air Cargo
PAD,Professional,Professional Express Courier Service
PAE,Paisajes Españoles,Paisajes Españoles
PAG,Perimeter Aviation,Perimeter Aviation
PAH,Panorama Air Tour,Panorama Air Tour
PAI,Paradise Airways,Paradise Airways
PAJ,Aliparma,Aliparma
PAK,Pacific Alaska,Pacific Alaska Airlines
PAL,Philippine Airlines,Philippine Airlines
PAM,Phoenix Air,Phoenix Air
PAO,Samoa Airways,Samoa Airways
PAP,Langtry Flying,Langtry Flying Group
PAQ,Pacific Air Express,Pacific Air Express
PAR,Pacific Rim Airways,Pacific Rim Airways
PAS,Pelita Air Service,Pelita Air Service
PAT,Priority Air,Priority Air Transport
PAV,ProAir Aviation,ProAir Aviation
PAW,Pointair Burkina,Pointair Burkina
PAX,Pan Air,Pan Air
PAZ,Point Afrique Niger,Point Afrique Niger
PBA,PB Air,PB Air
PBB,Polizeihubschrauber,Polizeihubschrauberstaffel Brandenburg
PBD,Pobeda,Pobeda
PBN,Pacific Blue,Pacific Blue
PBR,Fast Air,Fast Air
PBT,Air Parabet,Air Parabet
PBU,Air Burundi,Air Burundi
PBW,Polizeihubschrauber,Polizeihubschrauberstaffel Baden-Württemberg
PBY,Pearl Air Services,Pearl Air Services
PCA,Penya De L'Aire,Penya De L'Aire
PCC,Perforadora Central,Perforadora Central
PCG,Aeropostal Cargo,Aeropostal Cargo de Mexico
PCH,Pilatus Flugzeugwer,Pilatus Flugzeugwerke
PCJ,Pacific Jet,Pacific Jet
PCK,Air Pack Express,Air Pack Express
PCL,Pinnacle Air Group,Pinnacle Air Group
PCM,Westair Industries,Westair Industries
PCN,Princeton Aviation,Princeton Aviation Corporation
PCO,Pacific Coastal,Pacific Coastal Airline
PCP,Aerolínea Principal,Aerolínea Principal Chile
PCR,PAC Air,PAC Air
PCS,Air Palace,Air Palace
PCV,Pacific Aviation,Pacific Aviation (Australia)
PCW,Trans-Pacific,Trans-Pacific Orient Airways
PCX,Pacific Aviation,Pacific Aviation (United States)
PDA,Podilia-Avia,Podilia-Avia
PDC,Potomac Air,Potomac Air
PDD,Phillips Alaska,Phillips Alaska
PDF,Pelican Air Service,Pelican Air Services
PDG,PLM Dollar Group,PLM Dollar Group
PDI,Paradise Island,Paradise Island Airways
PDQ,PDQ Air Charter,PDQ Air Charter
PDR,COMAV,COMAV
PDT,Piedmont Airlines,Piedmont Airlines
PDV,Elicar,Elicar
PDY,Pen-Avia,Pen-Avia
PEA,Pan Europeenne Air,Pan Europeenne Air Service
PEB,Benders Air,Benders Air
PEC,Pacific East Asia,Pacific East Asia Cargo Airlines
PEG,Pegasus Elite,Pegasus Elite Aviation
PEI,Panamedia,Panamedia
PEL,Aeropelican Air,Aeropelican Air Services
PEM,Pem-Air,Pem-Air
PEN,Peninsula Airways,Peninsula Airways
PEO,Petro Air,Petro Air
PER,Petroleum Air,Petroleum Air Services
PET,Aerotransporte,Aerotransporte Petrolero
PEV,People's,People's
PEX,Pelican Express,Pelican Express
PFA,Pacific Flight,Pacific Flight Services
PFI,Aerolíneas Chihuahu,Aerolíneas Chihuahua
PFN,Pan African Air,Pan African Air Services
PFR,Pacificair Airlines,Pacificair Airlines
PFS,Prairie Flying,Prairie Flying Service
PFT,Air Cargo Express,Air Cargo Express International
PFY,Pel-Air,Pel-Air
PFZ,Proflight Zambia,Proflight Zambia
PGA,Portugalia,Portugalia
PGC,European Aircraft,European Aircraft Private Club
PGF,Paragon Global,Paragon Global Flight Support
PGH,Pulkovo Aircraft,Pulkovo Aircraft Services
PGI,Panagra Airways,Panagra Airways
PGL,Premiair Aviation,Premiair Aviation Services
PGP,Perm Airlines,Perm Airlines
PGS,Tauranga Aer Club,Tauranga Aer Club
PGT,Pegasus Airlines,Pegasus Airlines
PGX,Paragon Air Express,Paragon Air Express
PHA,ASL Airlines,ASL Airlines Australia
PHB,Phoebus Apollo,Phoebus Apollo Aviation
PHC,Petroleum Helicopte,Petroleum Helicopters de Colombia
PHD,Duncan Aviation,Duncan Aviation
PHE,Pawan Hans,Pawan Hans
PHG,Phoenix Aviation,Phoenix Aviation
PHH,Polizeihubschrauber,Polizeihubschrauberstaffel Hessen
PHI,Philips Aviation,Philips Aviation Services
PHL,Phillips Michigan,Phillips Michigan City Flying Service
PHM,Petroleum Helicopte,Petroleum Helicopters
PHN,Phoenix Air Lines,Phoenix Air Lines
PHO,L&amp;L Flygbildtek,L&amp;L Flygbildteknik
PHR,Al Farana Airline,Al Farana Airline
PHS,Polizeihubschrauber,Polizeihubschrauberstaffel Sachsen
PHT,Pan Havacilik Ve,Pan Havacilik Ve Ticaret
PHU,Pannon Air Service,Pannon Air Service
PHV,Phenix Aviation,Phenix Aviation
PHW,Ave.com,Ave.com
PHX,SkyCare Air Ambulan,SkyCare Air Ambulance
PHY,Phoenix Avia,Phoenix Avia
PIA,Pakistan Internatio,Pakistan International Airlines
PIC,Jetstar Pacific,Jetstar Pacific Airlines
PIE,Air South West,Air South West
PIF,Aeroservicios,Aeroservicios California Pacifico
PIK,Polizeihubschrauber,Polizeihubschrauberstaffel Sachsen-Anhalt
PIL,Canada Jet Charters,Canada Jet Charters
PIM,Pinframat,Pinframat
PIN,Pacific Internation,Pacific International Airlines
PIO,Pioneer Airlines,Pioneer Airlines
PIP,Pilot Flight,Pilot Flight Academy
PIR,Pamir Airways,Pamir Airways
PIU,43 Air School,43 Air School
PIV,Sokol,Sokol
PIX,Metropix UK,Metropix UK
PJA,Private Jet Managem,Private Jet Management
PJC,Pittsburgh Jet,Pittsburgh Jet Center
PJE,Private Jet Expedit,Private Jet Expeditions
PJJ,Paradox Jets,Paradox Jets
PJP,Princely Jets,Princely Jets
PJS,Jet Aviation,Jet Aviation
PJV,Premium Jet,Premium Jet
PJZ,Premium Jet,Premium Jet
PKA,AST Pakistan,AST Pakistan Airways
PKP,Mountain Air,Mountain Air Express
PKR,Pakker Avio,Pakker Avio
PKW,Pak West Airlines,Pak West Airlines
PKZ,Prime Aviation,Prime Aviation
PLB,Polynesian Blue,Polynesian Blue
PLC,Police Aviation,Police Aviation Services
PLF,Polish Air Force,Polish Air Force
PLG,MBK-S,MBK-S
PLL,Air Pal,Air Pal
PLM,Wamos Air,Wamos Air
PLN,Planar,Planar
PLR,Northwestern Air,Northwestern Air
PLS,Aeroflot-Plus,Aeroflot-Plus
PLT,South Carolina,South Carolina Aeronautics Commission
PLU,Pilatus PC-12,Pilatus PC-12 Center De Mexico
PLX,Pool Aviation,Pool Aviation
PLY,Puma Linhas Aéreas,Puma Linhas Aéreas
PLZ,Planet Airways,Planet Airways
PMA,Pan Malaysian Air,Pan Malaysian Air Transport
PMC,Primas Courier,Primas Courier
PME,Premiair Fliyng,Premiair Fliyng Club
PMI,Primero Transportes,Primero Transportes Aereos
PMM,Primair,Primair
PMO,Polar Airlines de,Polar Airlines de Mexico
PMR,Servicios Aéreos,Servicios Aéreos Premier
PMS,Planemaster Service,Planemaster Services
PMT,PMTair,PMTair
PMU,Premium Aviation,Premium Aviation
PMV,Polizeihubschrauber,Polizeihubschrauberstaffel Mecklenburg-Vorpommern
PMW,Paramount Airways,Paramount Airways
PMX,Petroleos Mexicanos,Petroleos Mexicanos
PMY,Phetchabun Airline,Phetchabun Airline
PNA,Universal Airlines,Universal Airlines
PNC,Prince Aviation,Prince Aviation
PND,Pond Air Express,Pond Air Express
PNE,Peninter Aérea,Peninter Aérea
PNG,Puerto Rico Nationa,Puerto Rico National Guard
PNH,Panh,Panh
PNK,Air Pink,Air Pink
PNL,Aero Personal,Aero Personal
PNM,Panorama,Panorama
PNP,Pineapple Air,Pineapple Air
PNR,PAN Air,PAN Air
PNS,Survey Udara,Survey Udara (Penas)
PNT,Balmoral Central,Balmoral Central Contracts
PNU,Aero Servicios,Aero Servicios Platinum
PNX,AIS Airlines,AIS Airlines
PNY,Polish Navy,Polish Navy
POA,Portuguese Army,Portuguese Army
POB,Servicios Aéreos,Servicios Aéreos Poblanos
POC,Pocono Air Lines,Pocono Air Lines
POE,Porter Airlines,Porter Airlines
POF,Police Aux Frontier,Police Aux Frontiers
POI,BGB Air,BGB Air
POL,Rikspolisstyrelsen,Rikspolisstyrelsen
PON,Portuguese Navy,Portuguese Navy
POR,Porteadora De,Porteadora De Cosola
POT,Polet Airlines,Polet Airlines
POV,Meridian,Meridian
POW,Hagondale,Hagondale Limited
POY,Apoyo Aéreo,Apoyo Aéreo
PPA,Propheter Aviation,Propheter Aviation
PPC,Palau Asia Pacific,Palau Asia Pacific Airlines
PPG,Phoenix Air Transpo,Phoenix Air Transport
PPH,Polizeihubschrauber,Polizeihubschrauberstaffel Niedersachsen
PPK,Ramp 66,Ramp 66
PPM,Pacific Pearl,Pacific Pearl Airways
PPQ,Personas Y Pasquete,Personas Y Pasquetes Por Air
PPS,Butte Aviation,Butte Aviation
PPW,Royal Phnom Penh,Royal Phnom Penh Airways
PQA,Pacific Coast,Pacific Coast Airlines
PRA,Pars Aviation,Pars Aviation Service
PRC,Pacific Air Charter,Pacific Air Charter
PRD,Presidential,Presidential Aviation
PRE,Precision Airlines,Precision Airlines
PRF,Precision Air,Precision Air
PRG,Air Prague,Air Prague
PRH,Pro Air,Pro Air
PRL,Pearl Air,Pearl Air
PRM,Prime Air,Prime Air
PRN,Pirinair Express,Pirinair Express
PRO,Propair,Propair
PRP,PRT Aviation,PRT Aviation
PRR,Paramount Airlines,Paramount Airlines
PRS,Pars Air,Pars Air
PRT,Atlantic Coast Jet,Atlantic Coast Jet
PRV,Provincial Express,Provincial Express
PRW,Primera Air Nordic,Primera Air Nordic
PRX,Pradhaan Air,Pradhaan Air Express
PRY,Priority Air,Priority Air Charter
PSA,Pacific Island,Pacific Island Aviation
PSC,Pascan Aviation,Pascan Aviation
PSE,Aeroservicio Sipse,Aeroservicio Sipse
PSF,Plymouth School of,Plymouth School of Flying
PSG,Aviones Para,Aviones Para Servirle
PSH,Red Aviation,Red Aviation
PSI,Pont International,Pont International Airline Services
PSK,Prescott,Prescott
PSL,Aeroservicios,Aeroservicios Corporativos De San Luis
PSN,Potosina Del Aire,Potosina Del Aire
PSP,Publiservicios,Publiservicios Aéreos
PSR,Polestar Aviation,Polestar Aviation
PSS,TSSKB-Progress,TSSKB-Progress
PST,Air Panama,Air Panama
PSV,Servicios Aéreos,Servicios Aéreos Profesionales
PSW,Pskovavia,Pskovavia
PSZ,Pro Air Service,Pro Air Service
